AdrID,EGID,Kantonskuerzel,Grundstuecksnummer,Strasse,Nummer,PLZ,Ort,Name,EKoordinate,NKoordinate,Status,Bauperiode,Flaeche,Geschosse,Zivilschutzraum,Heizung,Datum_Heizung
100240186,482803,SH,1139,Hinterdorf,109,8262,Ramsen,,2703101.018,1284873.792,bestehend,1981-1985,77,2,,Elektro-Zentralheizung ein Geb.,2001-11-29
100240187,482804,SH,124,Hinterdorf,87,8262,Ramsen,,2703092.342,1284890.851,bestehend,Vor 1919,235,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240188,482805,SH,118,Hauptstrasse,88,8262,Ramsen,,2703066.674,1284939.954,bestehend,Vor 1919,207,2,,Ofen,2001-11-29
100240189,482806,SH,117,Hauptstrasse,89,8262,Ramsen,,2703048.63,1284940.049,bestehend,Vor 1919,128,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240190,482807,SH,115,Ledergasse,91,8262,Ramsen,,2703029.588,1284937.534,bestehend,Vor 1919,79,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240191,482808,SH,119,Ledergasse,92,8262,Ramsen,,2703032.229,1284910.357,bestehend,Vor 1919,164,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240192,482809,SH,112,Ledergasse,105,8262,Ramsen,,2702985.357,1284924.838,bestehend,Vor 1919,136,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240194,482810,SH,113,Ledergasse,104,8262,Ramsen,,2703011.223,1284933.11,bestehend,1991-1995,48,3,,Heizkessel (gen.) für mehr. Geb.,2001-11-29
100240195,482811,SH,103,Hauptstrasse,121,8262,Ramsen,,2703006.11,1284950.196,bestehend,Vor 1919,282,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240203,473774,SH,49,Dorfstrasse,75,8454,Buchberg,,2684291.003,1269712.135,bestehend,Vor 1919,207,2,,Elektro direkt,2001-11-29
100240204,473776,SH,888,Bachstrasse,8,8454,Buchberg,,2684299.055,1269660.958,bestehend,1981-1985,58,3,,Heizkessel (gen.) für mehr. Geb.,2001-11-29
100240205,473777,SH,889,Bachstrasse,6,8454,Buchberg,,2684304.806,1269664.697,bestehend,1981-1985,85,3,,Wärmepumpe für ein Geb.,2001-11-29
100240206,473780,SH,59,Hofgasse,3,8454,Buchberg,,2684340.259,1269694.661,bestehend,Vor 1919,351,2,,Elektro direkt,2001-11-29
100240207,473781,SH,60,Dorfstrasse,61,8454,Buchberg,,2684365.535,1269714.997,bestehend,Vor 1919,325,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240208,473783,SH,61,Dorfstrasse,57,8454,Buchberg,,2684401.593,1269722.509,bestehend,Vor 1919,214,2,,Ofen,2001-11-29
100240209,473785,SH,62,Dorfstrasse,55,8454,Buchberg,,2684412.098,1269705.187,bestehend,1946-1960,71,2,1,Ofen,2001-11-29
100240210,473786,SH,63,Hohlegasse,6,8454,Buchberg,,2684438.237,1269679.179,bestehend,Vor 1919,86,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240211,473787,SH,75,Dorfstrasse,47,8454,Buchberg,,2684456.407,1269717.669,bestehend,Vor 1919,284,3,,Elektro direkt,2001-11-29
100240278,470632,SH,2040,Vordergasse,10,8213,Neunkirch,,2679696.003,1282742.877,bestehend,Vor 1919,170,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240279,470634,SH,2042,Vordergasse,14,8213,Neunkirch,,2679678.229,1282741.153,bestehend,Vor 1919,305,3,2,Heizkessel (gene.) für ein Geb.,2001-11-29
100240280,470635,SH,2043,Vordergasse,16,8213,Neunkirch,,2679665.285,1282740.018,bestehend,1961-1970,235,4,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240281,470636,SH,2044,Vordergasse,18,8213,Neunkirch,,2679652.919,1282738.458,bestehend,Vor 1919,271,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240282,470637,SH,2046,Vordergasse,22,8213,Neunkirch,,2679639.681,1282737.18,bestehend,Vor 1919,92,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240283,470638,SH,2045,Vordergasse,20,8213,Neunkirch,,2679644.561,1282732.659,bestehend,Vor 1919,67,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240284,470639,SH,2047,Vordergasse,24,8213,Neunkirch,,2679633.3,1282735.648,bestehend,Nach 2015,147,4,,Heizkessel kond. für ein Geb.,2020-07-22
100240285,470640,SH,2048,Vordergasse,26,8213,Neunkirch,Gemeindehaus,2679618.503,1282734.535,bestehend,Vor 1919,419,3,2,Heizkessel (gene.) für ein Geb.,2001-11-29
100240286,470641,SH,2053,Vordergasse,38a,8213,Neunkirch,,2679572,1282724,abgebrochen,Vor 1919,,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240287,470643,SH,1896,Grabenstrasse,11,8213,Neunkirch,,2679562.095,1282600.852,bestehend,Vor 1919,152,3,,Heizkessel (gen.) für mehr. Geb.,2001-11-29
100240290,474284,SH,834,Wüscherstrasse,12,8212,Neuhausen am Rheinfall,,2688849.668,1281683.857,bestehend,Vor 1919,97,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240291,474285,SH,1817,Wüscherstrasse,18,8212,Neuhausen am Rheinfall,,2688844.705,1281704.857,bestehend,1946-1960,100,4,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240292,474286,SH,836,Wüscherstrasse,20,8212,Neuhausen am Rheinfall,,2688856.55,1281717.14,bestehend,Vor 1919,120,3,,Heizkessel (gene.) für ein Geb.,2021-08-16
100240293,474288,SH,842,Schulstrasse,10,8212,Neuhausen am Rheinfall,,2688888.268,1281686.866,bestehend,1946-1960,268,6,,Heizkessel (gen.) für mehr. Geb.,2001-11-29
100240294,474290,SH,1297,Rheinstrasse,39,8212,Neuhausen am Rheinfall,,2688855.231,1281651.096,bestehend,1919-1945,68,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240295,474291,SH,835,Rheinstrasse,37,8212,Neuhausen am Rheinfall,,2688850.023,1281646.29,bestehend,1919-1945,68,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240296,474297,SH,870,Rheinstrasse,42,8212,Neuhausen am Rheinfall,,2688895.376,1281644.671,bestehend,Vor 1919,126,5,3,Heizkessel (gene.) für ein Geb.,2001-11-29
100240297,474298,SH,872,Rheinstrasse,46,8212,Neuhausen am Rheinfall,,2688925.424,1281616.617,bestehend,1961-1970,235,7,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240298,474299,SH,873,Rheinstrasse,48,8212,Neuhausen am Rheinfall,,2688911.368,1281660.237,bestehend,Vor 1919,144,4,2,Heizkessel (gene.) für ein Geb.,2001-11-29
100240299,474303,SH,876,Rheinstrasse,54,8212,Neuhausen am Rheinfall,,2688931.282,1281670.249,bestehend,Vor 1919,292,4,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240301,474306,SH,878,Rheinstrasse,58,8212,Neuhausen am Rheinfall,,2688942.442,1281683.963,bestehend,Vor 1919,221,4,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240303,474308,SH,817,Rheingoldstrasse,24,8212,Neuhausen am Rheinfall,,2688835.336,1281778.685,bestehend,1986-1990,257,5,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240304,474311,SH,821,Rheingoldstrasse,30,8212,Neuhausen am Rheinfall,,2688859.06,1281804.006,bestehend,1971-1980,216,5,,Heizkessel (gen.) für mehr. Geb.,2001-11-29
100240305,474314,SH,961,Pestalozzistrasse,24,8212,Neuhausen am Rheinfall,,2688896.824,1281869.704,bestehend,Vor 1919,132,2,1,Heizkessel (gene.) für ein Geb.,2001-11-29
100240306,474315,SH,963,Pestalozzistrasse,26,8212,Neuhausen am Rheinfall,,2688917.57,1281861.125,bestehend,1919-1945,100,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240307,474316,SH,964,Pestalozzistrasse,28,8212,Neuhausen am Rheinfall,,2688946.662,1281849.479,bestehend,Vor 1919,187,4,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240308,474317,SH,969,Pestalozzistrasse,32,8212,Neuhausen am Rheinfall,,2688970.401,1281840.245,bestehend,1919-1945,154,3,1,Heizkessel (gene.) für ein Geb.,2001-11-29
100240309,474319,SH,967,Florastrasse,4,8212,Neuhausen am Rheinfall,,2688953.105,1281819.361,bestehend,1919-1945,59,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240310,474320,SH,966,Wiesengrundstrasse,11,8212,Neuhausen am Rheinfall,,2688944.933,1281805.503,bestehend,1919-1945,86,3,,Heizkessel (gene.) für ein Geb.,2009-10-08
100240311,474321,SH,1529,Wiesengrundstrasse,7,8212,Neuhausen am Rheinfall,,2688932.781,1281821.937,bestehend,1919-1945,205,4,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240312,474322,SH,965,Wiesengrundstrasse,5,8212,Neuhausen am Rheinfall,SIG/Rhenus-Logistic,2688902.126,1281829.196,bestehend,1919-1945,142,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240313,474323,SH,1492,Wiesengrundstrasse,2,8212,Neuhausen am Rheinfall,,2688862.735,1281823.46,bestehend,1919-1945,102,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240314,474324,SH,822,Wiesengrundstrasse,4,8212,Neuhausen am Rheinfall,,2688872.11,1281817.731,bestehend,1919-1945,89,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240315,474326,SH,820,Wüscherstrasse,29,8212,Neuhausen am Rheinfall,,2688870.589,1281772.322,bestehend,Vor 1919,87,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240316,474327,SH,827,Wüscherstrasse,27,8212,Neuhausen am Rheinfall,,2688859.227,1281760.992,bestehend,1919-1945,72,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240317,474328,SH,826,Schulstrasse,5,8212,Neuhausen am Rheinfall,,2688854.063,1281755.665,bestehend,1919-1945,58,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240318,474329,SH,845,Schulstrasse,7,8212,Neuhausen am Rheinfall,Wohnheim Schönhalde,2688877.186,1281740.829,bestehend,Vor 1919,154,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240319,474330,SH,846,Schulstrasse,9,8212,Neuhausen am Rheinfall,,2688880.863,1281733.034,bestehend,Vor 1919,95,3,2,Heizkessel (gene.) für ein Geb.,2001-11-29
100240320,474331,SH,851,Schulstrasse,11,8212,Neuhausen am Rheinfall,,2688894.533,1281721.603,bestehend,1991-1995,198,4,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240321,474332,SH,850,Rheinstrasse,55,8212,Neuhausen am Rheinfall,,2688916.839,1281710.211,bestehend,1961-1970,403,7,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240322,474333,SH,852,Rheinstrasse,59,8212,Neuhausen am Rheinfall,,2688932.868,1281729.726,bestehend,1919-1945,183,4,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240323,474335,SH,855,Rheinstrasse,63,8212,Neuhausen am Rheinfall,,2688957.124,1281749.175,bestehend,Vor 1919,102,4,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240324,474336,SH,856,Rheinstrasse,67,8212,Neuhausen am Rheinfall,,2688965.23,1281763.058,bestehend,Vor 1919,164,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240325,474337,SH,853,Wiesengrundstrasse,12,8212,Neuhausen am Rheinfall,,2688946.515,1281769.823,bestehend,1919-1945,80,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240326,474338,SH,849,Wiesengrundstrasse,10,8212,Neuhausen am Rheinfall,,2688930.122,1281781.201,bestehend,Vor 1919,109,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240327,474339,SH,925,Wiesengrundstrasse,8,8212,Neuhausen am Rheinfall,,2688917.118,1281790.37,bestehend,1919-1945,72,1,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240328,474343,SH,890,Victor-von-Bruns-Strasse,6,8212,Neuhausen am Rheinfall,,2689014.046,1281724.383,bestehend,1919-1945,110,4,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240329,474345,SH,997,Victor-von-Bruns-Strasse,3,8212,Neuhausen am Rheinfall,,2689037.719,1281743.041,bestehend,1919-1945,75,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240330,474346,SH,890,Victor-von-Bruns-Strasse,2,8212,Neuhausen am Rheinfall,,2688996.921,1281733.684,bestehend,1919-1945,110,4,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240331,474347,SH,3581,Rheinstrasse,84,8212,Neuhausen am Rheinfall,,2689047.304,1281823.145,bestehend,Vor 1919,217,4,,Heizkessel konde. für mehr. Geb.,2020-08-11
100240332,474349,SH,974,Rheinstrasse,79,8212,Neuhausen am Rheinfall,,2688998.102,1281807.092,bestehend,Vor 1919,78,1,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240333,474353,SH,996,Rheinstrasse,72,8212,Neuhausen am Rheinfall,,2689008.524,1281758.862,bestehend,Vor 1919,186,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240334,474354,SH,890,Rheinstrasse,66,8212,Neuhausen am Rheinfall,,2688987.614,1281738.042,bestehend,1919-1945,130,4,1,Heizkessel (gene.) für ein Geb.,2001-11-29
100240335,474355,SH,886,Rheinstrasse,62,8212,Neuhausen am Rheinfall,,2688972.461,1281710.203,bestehend,1961-1970,298,4,,Heizkessel (gene.) für ein Geb.,2020-03-18
100240337,474356,SH,884,Rheinstrasse,60,8212,Neuhausen am Rheinfall,,2688949.634,1281698.627,bestehend,1919-1945,130,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240338,474358,SH,958,Pestalozzistrasse,36,8212,Neuhausen am Rheinfall,,2688986.562,1281809.255,bestehend,1919-1945,101,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240339,474360,SH,880,Heimstrasse,8,8212,Neuhausen am Rheinfall,,2688981.803,1281665.724,bestehend,Vor 1919,67,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240340,474363,SH,882,Heimstrasse,4,8212,Neuhausen am Rheinfall,,2688973.877,1281682.45,bestehend,1919-1945,83,3,,Elektro-Zentralheizung ein Geb.,2001-11-29
100240341,474364,SH,888,Heimstrasse,3,8212,Neuhausen am Rheinfall,,2688992.844,1281693.849,bestehend,Vor 1919,77,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240342,474365,SH,883,Heimstrasse,2,8212,Neuhausen am Rheinfall,,2688966.006,1281687.73,bestehend,Vor 1919,81,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240343,474368,SH,1540,Flurlingerweg,2,8212,Neuhausen am Rheinfall,,2689137.751,1281724.902,bestehend,1919-1945,98,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240344,474369,SH,1543,Flurlingerweg,3,8212,Neuhausen am Rheinfall,,2689151.742,1281704.891,bestehend,1919-1945,74,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240345,474370,SH,1547,Flurlingerweg,4,8212,Neuhausen am Rheinfall,,2689175.412,1281692.558,bestehend,1919-1945,185,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240346,474371,SH,1541,Flurlingerweg,5,8212,Neuhausen am Rheinfall,,2689152.963,1281718.091,bestehend,1919-1945,106,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240347,481609,SH,818,Randenstrasse,26,8228,Beggingen,Zur Eule,2682449.062,1291097.719,bestehend,1919-1945,173,4,,Heizkessel (gen.) für mehr. Geb.,2001-11-29
100240348,481610,SH,774,Randenstrasse,17,8228,Beggingen,,2682446,1291154,abgebrochen,Vor 1919,,2,,Ofen,2001-11-29
100240349,481611,SH,773,Randenstrasse,15,8228,Beggingen,,2682425.054,1291168.06,bestehend,1961-1970,218,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240350,481613,SH,771,Randenstrasse,11,8228,Beggingen,,2682403.154,1291186.332,bestehend,Vor 1919,121,2,,Ofen,2001-11-29
100240351,481614,SH,812,Randenstrasse,18,8228,Beggingen,Luckeblick,2682389.826,1291155.393,bestehend,Vor 1919,170,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240352,481615,SH,768,Randenstrasse,7,8228,Beggingen,,2682380.8,1291209.835,bestehend,Vor 1919,53,3,,Heizkessel (gen.) für mehr. Geb.,2001-11-29
100240353,481616,SH,767,Randenstrasse,5,8228,Beggingen,,2682373.052,1291215.048,bestehend,Vor 1919,143,3,,Heizkessel (gen.) für mehr. Geb.,2001-11-29
100240354,481617,SH,808,Randenstrasse,10,8228,Beggingen,Haus zum Winkel,2682347.319,1291171.586,bestehend,Vor 1919,217,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240355,481619,SH,811,Randenstrasse,16,8228,Beggingen,,2682358.673,1291146.694,bestehend,Vor 1919,119,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240356,481621,SH,1575,Hölderlistrasse,6,8226,Schleitheim,,2677943.589,1289123.879,bestehend,1961-1970,70,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240357,471611,SH,874,Dettenwiesweg,1,8235,Lohn SH,,2692191.73,1290011.279,bestehend,1919-1945,89,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240358,471612,SH,1193,Stettemerstrasse,4,8235,Lohn SH,,2692178.422,1289983.568,bestehend,1946-1960,102,2,,Ofen,2001-11-29
100240359,471613,SH,1209,Dettenwies,1,8235,Lohn SH,,2692173.076,1289955.55,bestehend,1961-1970,95,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240360,471616,SH,1204,Dettenwies,6,8235,Lohn SH,,2692127.324,1289993.981,bestehend,1961-1970,137,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240361,471617,SH,1206,Dettenwies,5,8235,Lohn SH,,2692125.699,1289962.756,bestehend,1961-1970,62,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240362,471619,SH,1228,Dettenwies,8,8235,Lohn SH,,2692109.662,1289904.038,bestehend,1971-1980,142,1,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240363,471620,SH,1231,Dettenwies,10,8235,Lohn SH,,2692115.486,1289875.747,bestehend,1971-1980,166,2,,Wärmepumpe für ein Geb.,2001-11-29
100240364,471622,SH,1229,Dettenwies,14,8235,Lohn SH,,2692139.605,1289904.592,bestehend,1971-1980,134,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240365,471623,SH,1212,Dettenwies,9,8235,Lohn SH,,2692144.95,1289935.13,bestehend,1961-1970,135,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240366,471624,SH,1213,Dettenwies,11,8235,Lohn SH,,2692169.584,1289934.487,bestehend,1961-1970,185,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240367,473788,SH,76,Weihergasse,4,8454,Buchberg,,2684451.093,1269699.331,bestehend,Vor 1919,160,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240368,473789,SH,77,Weihergasse,2,8454,Buchberg,,2684477.429,1269698.432,bestehend,1971-1980,177,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240369,473793,SH,267,Dorfstrasse,35,8454,Buchberg,VOLG,2684555.551,1269698.972,bestehend,1919-1945,495,4,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240370,475819,SH,1213,Neubergstrasse,12,8212,Neuhausen am Rheinfall,,2687901.41,1282085.22,bestehend,1919-1945,76,2,,Heizkessel (gene.) für ein Geb.,2010-07-17
100240371,475820,SH,1266,Neubergstrasse,10a,8212,Neuhausen am Rheinfall,,2687910.088,1282107.022,bestehend,1919-1945,75,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240372,475824,SH,1268,Neubergstrasse,6a,8212,Neuhausen am Rheinfall,,2687918.713,1282122.8,bestehend,1919-1945,61,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240373,475825,SH,1269,Neubergstrasse,4a,8212,Neuhausen am Rheinfall,,2687929.57,1282141.671,bestehend,1919-1945,61,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240374,475826,SH,829,Neubergstrasse,4,8212,Neuhausen am Rheinfall,,2687943.548,1282123.747,bestehend,1919-1945,46,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240375,475828,SH,1642,Engefluhstrasse,9,8212,Neuhausen am Rheinfall,,2687971.849,1282153.004,bestehend,1946-1960,175,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240376,475829,SH,230,Hardstrasse,10,8212,Neuhausen am Rheinfall,,2687952.928,1282175.252,bestehend,1961-1970,342,5,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240377,475830,SH,1683,Engefluhstrasse,13,8212,Neuhausen am Rheinfall,,2687952.116,1282201.644,bestehend,1946-1960,148,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240378,475831,SH,1654,Engefluhstrasse,17,8212,Neuhausen am Rheinfall,,2687933.616,1282242.515,bestehend,1946-1960,206,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240379,475835,SH,1136,Hardstrasse,9,8212,Neuhausen am Rheinfall,,2687915.539,1282154.679,bestehend,1919-1945,52,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240380,475836,SH,1476,Hardstrasse,11,8212,Neuhausen am Rheinfall,,2687907.427,1282142.807,bestehend,1919-1945,62,2,,Elektro-Zentralheizung ein Geb.,2001-11-29
100240381,475837,SH,1298,Hardstrasse,13,8212,Neuhausen am Rheinfall,,2687903.505,1282136.023,bestehend,1919-1945,61,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240384,475838,SH,1290,Hardstrasse,15,8212,Neuhausen am Rheinfall,,2687895.441,1282123.445,bestehend,1919-1945,60,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240385,475842,SH,1237,Hardstrasse,23,8212,Neuhausen am Rheinfall,,2687870.949,1282093.634,bestehend,1919-1945,49,3,,Ofen,2001-11-29
100240386,475843,SH,1281,Bachtelstrasse,4,8212,Neuhausen am Rheinfall,,2687878.784,1282067.145,bestehend,1919-1945,117,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240387,475845,SH,692,Rheinfallstrasse,26,8212,Neuhausen am Rheinfall,,2688268.165,1281874.479,bestehend,1919-1945,192,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240388,475847,SH,696,Rheinfallstrasse,30,8212,Neuhausen am Rheinfall,,2688170.68,1281766.218,bestehend,Vor 1919,105,2,,Elektro direkt,2001-11-29
100240389,475849,SH,153,Rheinfallquai,30,8212,Neuhausen am Rheinfall,Restaurant Schlössli Wörth,2688107.525,1281475.567,bestehend,Vor 1919,342,4,,Heizkessel (gen.) für mehr. Geb.,2001-11-29
100240390,475854,SH,1977,Laufengasse,18,8212,Neuhausen am Rheinfall,SIG Laufehus Hochbau,2688469.729,1281622.666,bestehend,Vor 1919,401,4,,Wärmepumpe für ein Geb.,2001-11-29
100240391,475858,SH,616,Felsenburg,1,8455,Rüdlingen,,2684973.445,1269744.709,bestehend,Vor 1919,94,2,,Heizkessel (gene.) für ein Geb.,2013-05-23
100240392,475859,SH,621,Mühlehalde,2,8455,Rüdlingen,,2684996.21,1269643.718,bestehend,Vor 1919,173,1,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240393,475860,SH,617,Mühlehalde,1,8455,Rüdlingen,,2685038.32,1269774.05,bestehend,Vor 1919,151,2,,Wärmepumpe für ein Geb.,2021-10-14
100240394,475863,SH,200,Im Hinterhöfli,8,8455,Rüdlingen,,2685288.477,1270112.868,bestehend,Vor 1919,283,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240395,475865,SH,193,Schmittengass,7,8455,Rüdlingen,,2685308.747,1270141.507,bestehend,Vor 1919,198,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240396,475866,SH,192,Schmittengass,5,8455,Rüdlingen,,2685311.449,1270153.183,bestehend,Vor 1919,151,2,,Wärmepumpe für ein Geb.,2001-11-29
100240397,475867,SH,191,Schmittengass,3,8455,Rüdlingen,,2685279.509,1270168.799,bestehend,Vor 1919,155,3,,Wärmepumpe für mehr. Geb.,2001-11-29
100240398,475868,SH,190,Schmittengass,1,8455,Rüdlingen,,2685268.281,1270168.054,bestehend,Vor 1919,117,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240399,475870,SH,183,Hinterdorfstrasse,25,8455,Rüdlingen,Restaurant zur Stube,2685257.324,1270182.716,bestehend,Vor 1919,240,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240400,475872,SH,166,Hinterdorfstrasse,24,8455,Rüdlingen,,2685226.5,1270160.414,bestehend,1996-2000,236,3,,Heizkessel (gene.) für ein Geb.,2001-11-29
100240401,475873,SH,164,Hinterdorfstrasse,18,8455,Rüdlingen,,2685231.642,1270209.684,bestehend,Vor 1919,91,3,,Ofen,2001-11-29
100240402,475874,SH,179,Hinterdorfstrasse,23,8455,Rüdlingen,,2685276.421,1270219.661,bestehend,Vor 1919,290,2,,Heizkessel (gene.) für ein Geb.,2001-11-29
